,schedule_date,schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,game_winner,home_team_won,spread_favorite,over_under_line,stadium,stadium_type,weather_temperature(°F),weather_wind_mph,weather_humidity(%)
2330,12/5/2021,2021,SEA,30,23,SF,SF,SEA,1,-3.0,45.0,Lumen Field,Outdoor,,,
2331,12/6/2021,2021,BUF,10,14,NE,BUF,NE,0,-3.0,39.5,Highmark Stadium,Outdoor,36.0,19.0,59.0
2332,12/9/2021,2021,MIN,36,28,PIT,MIN,MIN,1,-3.5,45.0,U.S. Bank Stadium,Indoor,72.0,0.0,
2333,12/12/2021,2021,CAR,21,29,ATL,CAR,ATL,0,-2.5,41.5,Bank of America Stadium,Outdoor,,,
2334,12/12/2021,2021,CIN,23,26,SF,SF,SF,0,-1.5,49.0,Paul Brown Stadium,Outdoor,,,
2335,12/12/2021,2021,CLE,24,22,BAL,CLE,CLE,1,-3.0,44.0,FirstEnergy Stadium,Outdoor,,,
2336,12/12/2021,2021,DEN,38,10,DET,DEN,DEN,1,-12.5,42.0,Empower Field at Mile High,Outdoor,,,
2337,12/12/2021,2021,GB,45,30,CHI,GB,GB,1,-12.0,43.0,Lambeau Field,Outdoor,,,
2338,12/12/2021,2021,HOU,13,33,SEA,SEA,SEA,0,-9.5,41.0,NRG Stadium,Indoor,72.0,0.0,
2339,12/12/2021,2021,KC,48,9,LVR,KC,KC,1,-9.5,48.0,Arrowhead Stadium,Outdoor,,,
2340,12/12/2021,2021,LAC,37,21,NYG,LAC,LAC,1,-9.0,43.5,SoFi Stadium,Indoor,72.0,0.0,
2341,12/12/2021,2021,NYJ,9,30,NO,NO,NO,0,-4.5,42.0,MetLife Stadium,Outdoor,,,
2342,12/12/2021,2021,TB,33,27,BUF,TB,TB,1,-3.5,52.5,Raymond James Stadium,Outdoor,,,
2343,12/12/2021,2021,TEN,20,0,JAX,TEN,TEN,1,-8.5,44.5,Nissan Stadium,Outdoor,,,
2344,12/12/2021,2021,WAS,20,27,DAL,DAL,DAL,0,-6.5,48.0,FedEx Field,Outdoor,,,
2345,12/13/2021,2021,ARI,23,30,LAR,ARI,LAR,0,-3.0,51.0,State Farm Stadium,Indoor,72.0,0.0,
2346,12/16/2021,2021,LAC,28,34,KC,KC,KC,0,-3.0,54.0,SoFi Stadium,Indoor,72.0,0.0,
2347,12/18/2021,2021,IND,27,17,NE,IND,IND,1,-1.5,46.0,Lucas Oil Stadium,Indoor,72.0,0.0,
2348,12/19/2021,2021,BAL,30,31,GB,GB,GB,0,-9.0,45.5,M&T Bank Stadium,Outdoor,43.0,11.0,52.0
2349,12/19/2021,2021,BUF,31,14,CAR,BUF,BUF,1,-14.5,43.0,Highmark Stadium,Outdoor,30.0,8.0,69.0
2350,12/19/2021,2021,DEN,10,15,CIN,DEN,CIN,0,-3.0,44.0,Empower Field at Mile High,Outdoor,61.0,19.0,9.0
2351,12/19/2021,2021,DET,30,12,ARI,ARI,DET,1,-13.0,48.5,Ford Field,Indoor,72.0,0.0,
2352,12/19/2021,2021,JAX,16,30,HOU,JAX,HOU,0,-6.0,40.0,TIAA Bank Field,Outdoor,80.0,12.0,71.0
2353,12/19/2021,2021,MIA,31,24,NYJ,MIA,MIA,1,-10.0,42.0,Hard Rock Stadium,Outdoor,82.0,9.0,70.0
2354,12/19/2021,2021,NYG,6,21,DAL,DAL,DAL,0,-12.0,43.5,MetLife Stadium,Outdoor,37.0,8.0,54.0
2355,12/19/2021,2021,PIT,19,13,TEN,PIT,PIT,1,-1.0,44.0,Heinz Field,Outdoor,32.0,11.0,74.0
2356,12/19/2021,2021,SF,31,13,ATL,SF,SF,1,-9.0,47.5,Levi's Stadium,Outdoor,46.0,0.0,81.0
2357,12/19/2021,2021,TB,0,9,NO,TB,NO,0,-11.5,45.5,Raymond James Stadium,Outdoor,75.0,0.0,99.0
2358,12/20/2021,2021,CHI,9,17,MIN,MIN,MIN,0,-7.0,47.0,Soldier Field,Outdoor,37.0,8.0,75.0
2359,12/20/2021,2021,CLE,14,16,LVR,LVR,LVR,0,-1.0,40.5,FirstEnergy Stadium,Outdoor,40.0,8.0,47.0
2360,12/21/2021,2021,LAR,20,10,SEA,LAR,LAR,1,-7.0,47.0,SoFi Stadium,Indoor,72.0,0.0,
2361,12/21/2021,2021,PHI,27,17,WAS,PHI,PHI,1,-10.0,39.5,Lincoln Financial Field,Outdoor,42.0,7.0,57.0
2362,12/23/2021,2021,TEN,20,17,SF,SF,TEN,1,-3.5,45.5,Nissan Stadium,Outdoor,48.0,7.0,46.0
2363,12/25/2021,2021,ARI,16,22,IND,ARI,IND,0,-3.0,48.0,State Farm Stadium,Indoor,72.0,0.0,
2364,12/25/2021,2021,GB,24,22,CLE,GB,GB,1,-7.5,46.5,Lambeau Field,Outdoor,35.0,11.0,49.0
2365,12/26/2021,2021,ATL,20,16,DET,ATL,ATL,1,-7.5,42.5,Mercedes-Benz Stadium,Indoor,72.0,0.0,
2366,12/26/2021,2021,CAR,6,32,TB,TB,TB,0,-11.0,44.5,Bank of America Stadium,Outdoor,73.0,8.0,41.0
2367,12/26/2021,2021,CIN,41,21,BAL,CIN,CIN,1,-7.5,43.5,Paul Brown Stadium,Outdoor,52.0,0.0,63.0
2368,12/26/2021,2021,DAL,56,14,WAS,DAL,DAL,1,-10.0,46.0,AT&T Stadium,Indoor,72.0,0.0,
2369,12/26/2021,2021,HOU,41,29,LAC,LAC,HOU,1,-13.0,45.5,NRG Stadium,Indoor,72.0,0.0,
2370,12/26/2021,2021,KC,36,10,PIT,KC,KC,1,-10.0,44.5,Arrowhead Stadium,Outdoor,60.0,22.0,64.0
2371,12/26/2021,2021,LVR,17,13,DEN,DEN,LVR,1,-1.0,41.5,Allegiant Stadium,Indoor,72.0,0.0,
2372,12/26/2021,2021,MIN,23,30,LAR,LAR,LAR,0,-3.0,48.5,U.S. Bank Stadium,Indoor,72.0,0.0,
2373,12/26/2021,2021,NE,21,33,BUF,NE,BUF,0,-1.0,43.5,Gillette Stadium,Outdoor,38.0,13.0,79.0
2374,12/26/2021,2021,NYJ,26,21,JAX,NYJ,NYJ,1,-2.5,43.0,MetLife Stadium,Outdoor,47.0,0.0,49.0
2375,12/26/2021,2021,PHI,34,10,NYG,PHI,PHI,1,-11.0,41.0,Lincoln Financial Field,Outdoor,53.0,9.0,46.0
2376,12/26/2021,2021,SEA,24,25,CHI,SEA,CHI,0,-7.0,41.0,Lumen Field,Outdoor,25.0,11.0,85.0
2377,12/27/2021,2021,NO,3,20,MIA,MIA,MIA,0,-3.0,37.5,Caesars Superdome,Indoor,72.0,0.0,
2378,1/2/2022,2021,BAL,19,20,LAR,LAR,LAR,0,-7.0,46.5,M&T Bank Stadium,Outdoor,59.0,6.0,92.0
2379,1/2/2022,2021,BUF,29,15,ATL,BUF,BUF,1,-14.0,46.0,Highmark Stadium,Outdoor,26.0,11.0,81.0
2380,1/2/2022,2021,CHI,29,3,NYG,CHI,CHI,1,-6.5,36.5,Soldier Field,Outdoor,25.0,13.0,74.0
2381,1/2/2022,2021,CIN,34,31,KC,KC,CIN,1,-3.5,51.0,Paul Brown Stadium,Outdoor,33.0,13.0,81.0
2382,1/2/2022,2021,DAL,22,25,ARI,DAL,ARI,0,-6.5,52.5,AT&T Stadium,Indoor,72.0,0.0,
2383,1/2/2022,2021,GB,37,10,MIN,GB,GB,1,-13.0,42.5,Lambeau Field,Outdoor,11.0,9.0,60.0
2384,1/2/2022,2021,IND,20,23,LVR,IND,LVR,0,-8.5,46.5,Lucas Oil Stadium,Indoor,72.0,0.0,
2385,1/2/2022,2021,LAC,34,13,DEN,LAC,LAC,1,-7.5,46.0,SoFi Stadium,Indoor,72.0,0.0,
2386,1/2/2022,2021,NE,50,10,JAX,NE,NE,1,-17.5,41.5,Gillette Stadium,Outdoor,46.0,4.0,100.0
2387,1/2/2022,2021,NO,18,10,CAR,NO,NO,1,-7.0,37.0,Caesars Superdome,Indoor,72.0,0.0,
2388,1/2/2022,2021,NYJ,24,28,TB,TB,TB,0,-14.0,47.5,MetLife Stadium,Outdoor,57.0,9.0,82.0
2389,1/2/2022,2021,SF,23,7,HOU,SF,SF,1,-13.5,44.5,Levi's Stadium,Outdoor,50.0,6.0,58.0
2390,1/2/2022,2021,SEA,51,29,DET,SEA,SEA,1,-8.5,41.5,Lumen Field,Outdoor,37.0,0.0,97.0
2391,1/2/2022,2021,TEN,34,3,MIA,TEN,TEN,1,-3.0,41.0,Nissan Stadium,Outdoor,43.0,13.0,93.0
2392,1/2/2022,2021,WAS,16,20,PHI,PHI,PHI,0,-4.5,44.5,FedEx Field,Outdoor,62.0,4.0,91.0
2393,1/3/2022,2021,PIT,26,14,CLE,PIT,PIT,1,-2.0,42.0,Heinz Field,Outdoor,25.0,12.0,60.0
2394,1/8/2022,2021,DEN,24,28,KC,KC,KC,0,-11.5,44.5,Empower Field at Mile High,Outdoor,41.0,4.0,57.0
2395,1/8/2022,2021,PHI,26,51,DAL,DAL,DAL,0,-6.0,46.5,Lincoln Financial Field,Outdoor,31.0,8.0,43.0
2396,1/9/2022,2021,ARI,30,38,SEA,ARI,SEA,0,-5.0,48.5,State Farm Stadium,Indoor,72.0,0.0,
2397,1/9/2022,2021,ATL,20,30,NO,NO,NO,0,-4.5,40.0,Mercedes-Benz Stadium,Indoor,72.0,0.0,
2398,1/9/2022,2021,BAL,13,16,PIT,BAL,PIT,0,-3.0,41.0,M&T Bank Stadium,Outdoor,36.0,0.0,100.0
2399,1/9/2022,2021,BUF,27,10,NYJ,BUF,BUF,1,-16.0,42.0,Highmark Stadium,Outdoor,36.0,19.0,67.0
2400,1/9/2022,2021,CLE,21,16,CIN,CLE,CLE,1,-6.5,38.0,FirstEnergy Stadium,Outdoor,36.0,33.0,89.0
2401,1/9/2022,2021,DET,37,30,GB,GB,DET,1,-4.0,45.0,Ford Field,Indoor,72.0,0.0,
2402,1/9/2022,2021,HOU,25,28,TEN,TEN,TEN,0,-10.5,43.0,NRG Stadium,Indoor,72.0,0.0,
2403,1/9/2022,2021,JAX,26,11,IND,IND,JAX,1,-14.0,43.0,TIAA Bank Field,Outdoor,76.0,19.0,60.0
2404,1/9/2022,2021,LVR,35,32,LAC,LAC,LVR,1,-3.0,49.5,Allegiant Stadium,Indoor,72.0,0.0,
2405,1/9/2022,2021,LAR,24,27,SF,SF,SF,0,-3.5,46.5,SoFi Stadium,Indoor,72.0,0.0,
2406,1/9/2022,2021,MIA,33,24,NE,NE,MIA,1,-6.0,41.0,Hard Rock Stadium,Outdoor,75.0,8.0,79.0
2407,1/9/2022,2021,MIN,31,17,CHI,MIN,MIN,1,-3.5,44.5,U.S. Bank Stadium,Indoor,72.0,0.0,
2408,1/9/2022,2021,NYG,7,22,WAS,WAS,WAS,0,-6.0,36.0,MetLife Stadium,Outdoor,38.0,0.0,64.0
2409,1/9/2022,2021,TB,41,17,CAR,TB,TB,1,-10.5,43.5,Raymond James Stadium,Outdoor,80.0,4.0,99.0
2410,1/15/2022,2021,BUF,47,17,NE,BUF,BUF,1,-4.5,43.0,Highmark Stadium,Outdoor,7.0,8.0,66.0
2411,1/15/2022,2021,CIN,26,19,LVR,CIN,CIN,1,-6.0,48.5,Paul Brown Stadium,Outdoor,31.0,12.0,63.0
2412,1/16/2022,2021,DAL,17,23,SF,DAL,SF,0,-3.5,51.0,AT&T Stadium,Indoor,72.0,0.0,
2413,1/16/2022,2021,KC,42,21,PIT,KC,KC,1,-12.5,47.0,Arrowhead Stadium,Outdoor,30.0,8.0,78.0
2414,1/16/2022,2021,TB,31,15,PHI,TB,TB,1,-7.0,47.0,Raymond James Stadium,Outdoor,66.0,21.0,52.0
2415,1/17/2022,2021,LAR,34,11,ARI,LAR,LAR,1,-3.5,49.0,SoFi Stadium,Indoor,72.0,0.0,
2416,1/22/2022,2021,GB,10,13,SF,GB,SF,0,-5.5,47.0,Lambeau Field,Outdoor,15.0,12.0,53.0
2417,1/22/2022,2021,TEN,16,19,CIN,TEN,CIN,0,-4.0,48.5,Nissan Stadium,Outdoor,35.0,0.0,43.0
2418,1/23/2022,2021,KC,42,36,BUF,KC,KC,1,-2.5,54.0,Arrowhead Stadium,Outdoor,35.0,6.0,54.0
2419,1/23/2022,2021,TB,27,30,LAR,TB,LAR,0,-3.0,48.0,Raymond James Stadium,Outdoor,50.0,11.0,69.0
2420,1/30/2022,2021,KC,24,27,CIN,KC,CIN,0,-7.0,54.5,Arrowhead Stadium,Outdoor,41.0,4.0,41.0
2421,1/30/2022,2021,LAR,20,17,SF,LAR,LAR,1,-3.5,46.0,SoFi Stadium,Indoor,72.0,0.0,
2422,2/13/2022,2021,CIN,20,23,LAR,LAR,LAR,0,-4.5,48.5,SoFi Stadium,Indoor,72.0,0.0,
2423,9/8/2022,2022,LAR,10,31,BUF,BUF,BUF,0,-2.0,52.0,SoFi Stadium,Indoor,72.0,0.0,
2424,9/11/2022,2022,ARI,21,44,KC,KC,KC,0,-6.0,54.0,State Farm Stadium,Indoor,,,
2425,9/11/2022,2022,ATL,26,27,NO,NO,NO,0,-5.5,44.0,Mercedes-Benz Stadium,Indoor,,,
2426,9/11/2022,2022,CAR,24,26,CLE,CAR,CLE,0,-1.0,42.0,Bank of America Stadium,Outdoor,,,
2427,9/11/2022,2022,CHI,19,10,SF,SF,CHI,1,-6.5,38.0,Soldier Field,Outdoor,,,
2428,9/11/2022,2022,CIN,20,23,PIT,CIN,PIT,0,-7.0,44.5,Paycor Stadium,Outdoor,,,
2429,9/11/2022,2022,DAL,3,19,TB,TB,TB,0,-2.5,49.5,AT&T Stadium,Indoor,72.0,0.0,
2430,9/11/2022,2022,DET,35,38,PHI,PHI,PHI,0,-5.5,48.5,Ford Field,Indoor,72.0,0.0,
2431,9/11/2022,2022,HOU,20,20,IND,IND,IND,0,-7.0,45.5,NRG Stadium,Indoor,72.0,0.0,
2432,9/11/2022,2022,LAC,24,19,LVR,LAC,LAC,1,-3.5,52.5,SoFi Stadium,Indoor,72.0,0.0,
2433,9/11/2022,2022,MIA,20,7,NE,MIA,MIA,1,-3.0,46.5,Hard Rock Stadium,Outdoor,,,
2434,9/11/2022,2022,MIN,23,7,GB,MIN,MIN,1,-2.0,46.5,U.S. Bank Stadium,Indoor,72.0,0.0,
2435,9/11/2022,2022,NYJ,9,24,BAL,BAL,BAL,0,-6.5,44.0,MetLife Stadium,Outdoor,,,
2436,9/11/2022,2022,TEN,20,21,NYG,TEN,NYG,0,-5.5,44.0,Nissan Stadium,Outdoor,,,
2437,9/11/2022,2022,WAS,28,22,JAX,WAS,WAS,1,-3.0,43.0,FedEx Field,Outdoor,,,
2438,9/12/2022,2022,SEA,17,16,DEN,DEN,SEA,1,-6.0,44.0,Lumen Field,Outdoor,,,
2439,9/15/2022,2022,KC,27,24,LAC,KC,KC,1,-4.0,52.5,GEHA Field at Arrowhead Stadium,Outdoor,,,
2440,9/18/2022,2022,BAL,38,42,MIA,BAL,MIA,0,-3.5,44.0,M&T Bank Stadium,Outdoor,,,
2441,9/18/2022,2022,CLE,30,31,NYJ,CLE,NYJ,0,-6.5,38.5,FirstEnergy Stadium,Outdoor,,,
2442,9/18/2022,2022,DAL,20,17,CIN,CIN,DAL,1,-7.0,42.0,AT&T Stadium,Indoor,72.0,0.0,
2443,9/18/2022,2022,DEN,16,9,HOU,DEN,DEN,1,-10.0,45.5,Empower Field at Mile High,Outdoor,,,
2444,9/18/2022,2022,DET,36,27,WAS,DET,DET,1,-1.0,48.0,Ford Field,Indoor,72.0,0.0,
2445,9/18/2022,2022,GB,27,10,CHI,GB,GB,1,-10.0,42.0,Lambeau Field,Outdoor,,,
2446,9/18/2022,2022,JAX,24,0,IND,IND,JAX,1,-3.0,43.5,TIAA Bank Field,Outdoor,,,
2447,9/18/2022,2022,LVR,23,29,ARI,LVR,ARI,0,-5.5,52.0,Allegiant Stadium,Indoor,72.0,0.0,
2448,9/18/2022,2022,LAR,31,27,ATL,LAR,LAR,1,-10.0,46.0,SoFi Stadium,Indoor,72.0,0.0,
2449,9/18/2022,2022,NO,10,20,TB,TB,TB,0,-2.5,43.5,Caesars Superdome,Indoor,72.0,0.0,
2450,9/18/2022,2022,NYG,19,16,CAR,CAR,NYG,1,-1.0,43.5,MetLife Stadium,Outdoor,,,
2451,9/18/2022,2022,PIT,14,17,NE,NE,NE,0,-3.0,40.0,Acrisure Stadium,Outdoor,,,
2452,9/18/2022,2022,SF,27,7,SEA,SF,SF,1,-8.5,39.5,Levi's Stadium,Outdoor,,,
2453,9/19/2022,2022,BUF,41,7,TEN,BUF,BUF,1,-10.0,47.5,Highmark Stadium,Outdoor,,,
2454,9/19/2022,2022,PHI,24,7,MIN,PHI,PHI,1,-2.5,49.5,Lincoln Financial Field,Outdoor,,,
2455,9/22/2022,2022,CLE,29,17,PIT,CLE,CLE,1,-4.5,38.0,FirstEnergy Stadium,Outdoor,,,
2456,9/25/2022,2022,ARI,12,20,LAR,LAR,LAR,0,-3.5,48.5,State Farm Stadium,Indoor,,,
2457,9/25/2022,2022,CAR,22,14,NO,NO,CAR,1,-2.0,41.0,Bank of America Stadium,Outdoor,,,
2458,9/25/2022,2022,CHI,23,20,HOU,CHI,CHI,1,-3.0,39.0,Soldier Field,Outdoor,,,
2459,9/25/2022,2022,DEN,11,10,SF,SF,DEN,1,-1.5,45.0,Empower Field at Mile High,Outdoor,,,
2460,9/25/2022,2022,IND,20,17,KC,KC,IND,1,-5.0,51.0,Lucas Oil Stadium,Indoor,72.0,0.0,
2461,9/25/2022,2022,LAC,10,38,JAX,LAC,JAX,0,-6.5,46.5,SoFi Stadium,Indoor,72.0,0.0,
2462,9/25/2022,2022,MIA,21,19,BUF,BUF,MIA,1,-4.0,54.5,Hard Rock Stadium,Outdoor,,,
2463,9/25/2022,2022,MIN,28,24,DET,MIN,MIN,1,-6.5,51.5,U.S. Bank Stadium,Indoor,72.0,0.0,
2464,9/25/2022,2022,NE,26,37,BAL,BAL,BAL,0,-2.5,44.5,Gillette Stadium,Outdoor,,,
2465,9/25/2022,2022,NYJ,12,27,CIN,CIN,CIN,0,-6.5,46.0,MetLife Stadium,Outdoor,,,
2466,9/25/2022,2022,SEA,23,27,ATL,SEA,ATL,0,-1.0,43.5,Lumen Field,Outdoor,,,
2467,9/25/2022,2022,TB,12,14,GB,TB,GB,0,-1.5,42.0,Raymond James Stadium,Outdoor,,,
2468,9/25/2022,2022,TEN,24,22,LVR,LVR,TEN,1,-2.0,45.5,Nissan Stadium,Outdoor,,,
2469,9/25/2022,2022,WAS,8,24,PHI,PHI,PHI,0,-6.0,47.5,FedEx Field,Outdoor,,,
2470,9/26/2022,2022,NYG,16,23,DAL,NYG,DAL,0,-1.0,38.5,MetLife Stadium,Outdoor,,,
2471,9/29/2022,2022,CIN,27,15,MIA,CIN,CIN,1,-4.0,49.0,Paycor Stadium,Outdoor,,,
2472,10/2/2022,2022,ATL,23,20,CLE,CLE,ATL,1,-1.0,48.5,Mercedes-Benz Stadium,Indoor,,,
2473,10/2/2022,2022,BAL,20,23,BUF,BUF,BUF,0,-3.0,50.0,M&T Bank Stadium,Outdoor,,,
2474,10/2/2022,2022,CAR,16,26,ARI,CAR,ARI,0,-1.0,43.5,Bank of America Stadium,Outdoor,,,
2475,10/2/2022,2022,DAL,25,10,WAS,DAL,DAL,1,-3.0,41.0,AT&T Stadium,Indoor,72.0,0.0,
2476,10/2/2022,2022,DET,45,48,SEA,DET,SEA,0,-3.5,48.5,Ford Field,Indoor,72.0,0.0,
2477,10/2/2022,2022,GB,27,24,NE,GB,GB,1,-9.5,40.0,Lambeau Field,Outdoor,,,
2478,10/2/2022,2022,HOU,24,34,LAC,LAC,LAC,0,-5.5,45.0,NRG Stadium,Indoor,72.0,0.0,
2479,10/2/2022,2022,IND,17,24,TEN,IND,TEN,0,-3.5,43.0,Lucas Oil Stadium,Indoor,72.0,0.0,
2480,10/2/2022,2022,LVR,32,23,DEN,LVR,LVR,1,-2.5,45.5,Allegiant Stadium,Indoor,72.0,0.0,
2481,10/2/2022,2022,NO,25,28,MIN,MIN,MIN,0,-4.0,42.0,Tottenham Hotspur Stadium,Outdoor,,0.0,
2482,10/2/2022,2022,NYG,20,12,CHI,NYG,NYG,1,-3.0,39.5,MetLife Stadium,Outdoor,,,
2483,10/2/2022,2022,PHI,29,21,JAX,PHI,PHI,1,-6.5,44.0,Lincoln Financial Field,Outdoor,,,
2484,10/2/2022,2022,PIT,20,24,NYJ,PIT,NYJ,0,-3.0,41.0,Acrisure Stadium,Outdoor,,,
2485,10/2/2022,2022,TB,31,41,KC,TB,KC,0,-1.5,47.5,Raymond James Stadium,Outdoor,,,
2486,10/3/2022,2022,SF,24,9,LAR,SF,SF,1,-1.5,42.5,Levi's Stadium,Outdoor,,,
2487,10/6/2022,2022,DEN,9,12,IND,DEN,IND,0,-3.0,42.0,Empower Field at Mile High,Outdoor,,,
2488,10/9/2022,2022,ARI,17,20,PHI,PHI,PHI,0,-5.5,49.0,State Farm Stadium,Indoor,,,
2489,10/9/2022,2022,BAL,19,17,CIN,BAL,BAL,1,-3.0,48.0,M&T Bank Stadium,Outdoor,,,
2490,10/9/2022,2022,BUF,38,3,PIT,BUF,BUF,1,-14.0,44.5,Highmark Stadium,Outdoor,,,
2491,10/9/2022,2022,CAR,15,37,SF,SF,SF,0,-6.0,40.0,Bank of America Stadium,Outdoor,,,
2492,10/9/2022,2022,CLE,28,30,LAC,LAC,LAC,0,-1.5,46.5,FirstEnergy Stadium,Outdoor,,,
2493,10/9/2022,2022,GB,22,27,NYG,GB,NYG,0,-9.0,42.0,Tottenham Hotspur Stadium,Outdoor,,,
2494,10/9/2022,2022,JAX,6,13,HOU,JAX,HOU,0,-7.0,43.5,TIAA Bank Field,Outdoor,,,
2495,10/9/2022,2022,LAR,10,22,DAL,LAR,DAL,0,-5.0,41.5,SoFi Stadium,Indoor,72.0,0.0,
2496,10/9/2022,2022,MIN,29,22,CHI,MIN,MIN,1,-8.5,44.0,U.S. Bank Stadium,Indoor,72.0,0.0,
2497,10/9/2022,2022,NE,29,0,DET,NE,NE,1,-3.0,47.0,Gillette Stadium,Outdoor,,,
2498,10/9/2022,2022,NO,39,32,SEA,NO,NO,1,-5.5,45.0,Caesars Superdome,Indoor,72.0,0.0,
2499,10/9/2022,2022,NYJ,40,17,MIA,MIA,NYJ,1,-3.0,46.0,MetLife Stadium,Outdoor,,,
2500,10/9/2022,2022,TB,21,15,ATL,TB,TB,1,-10.5,46.0,Raymond James Stadium,Outdoor,,,
2501,10/9/2022,2022,WAS,17,21,TEN,TEN,TEN,0,-1.0,43.0,FedEx Field,Outdoor,,,
2502,10/10/2022,2022,KC,30,29,LVR,KC,KC,1,-7.0,51.5,GEHA Field at Arrowhead Stadium,Outdoor,,,
2503,10/13/2022,2022,CHI,7,12,WAS,WAS,WAS,0,-1.0,38.0,Soldier Field,Outdoor,,,
2504,10/16/2022,2022,ATL,28,14,SF,SF,ATL,1,-4.0,45.5,Mercedes-Benz Stadium,Indoor,,,
2505,10/16/2022,2022,CLE,15,38,NE,CLE,NE,0,-2.5,43.0,FirstEnergy Stadium,Outdoor,,,
2506,10/16/2022,2022,GB,10,27,NYJ,GB,NYJ,0,-7.5,45.0,Lambeau Field,Outdoor,,,
2507,10/16/2022,2022,IND,34,27,JAX,IND,IND,1,-1.0,41.0,Lucas Oil Stadium,Indoor,72.0,0.0,
2508,10/16/2022,2022,KC,20,24,BUF,BUF,BUF,0,-2.5,54.0,GEHA Field at Arrowhead Stadium,Outdoor,,,
2509,10/16/2022,2022,LAR,24,10,CAR,LAR,LAR,1,-10.0,41.0,SoFi Stadium,Indoor,72.0,0.0,
2510,10/16/2022,2022,MIA,16,24,MIN,MIN,MIN,0,-3.0,45.0,Hard Rock Stadium,Outdoor,,,
2511,10/16/2022,2022,NO,26,30,CIN,CIN,CIN,0,-3.0,42.5,Caesars Superdome,Indoor,72.0,0.0,
2512,10/16/2022,2022,NYG,24,20,BAL,BAL,NYG,1,-5.5,45.5,MetLife Stadium,Outdoor,,,
2513,10/16/2022,2022,PHI,26,17,DAL,PHI,PHI,1,-6.5,42.5,Lincoln Financial Field,Outdoor,,,
2514,10/16/2022,2022,PIT,20,18,TB,TB,PIT,1,-10.0,46.5,Acrisure Stadium,Outdoor,,,
2515,10/16/2022,2022,SEA,19,9,ARI,ARI,SEA,1,-2.5,50.5,Lumen Field,Outdoor,,,
2516,10/17/2022,2022,LAC,19,16,DEN,LAC,LAC,1,-4.0,45.5,SoFi Stadium,Indoor,72.0,0.0,
2517,10/20/2022,2022,ARI,42,34,NO,ARI,ARI,1,-2.5,43.5,State Farm Stadium,Indoor,,,
2518,10/23/2022,2022,BAL,23,20,CLE,BAL,BAL,1,-6.5,46.5,M&T Bank Stadium,Outdoor,,,
2519,10/23/2022,2022,CAR,21,3,TB,TB,CAR,1,-13.0,39.5,Bank of America Stadium,Outdoor,,,
2520,10/23/2022,2022,CIN,35,17,ATL,CIN,CIN,1,-6.5,47.5,Paycor Stadium,Outdoor,,,
2521,10/23/2022,2022,DAL,24,6,DET,DAL,DAL,1,-7.0,49.5,AT&T Stadium,Indoor,72.0,0.0,
2522,10/23/2022,2022,DEN,9,16,NYJ,NYJ,NYJ,0,-2.0,37.0,Empower Field at Mile High,Outdoor,,,
2523,10/23/2022,2022,JAX,17,23,NYG,JAX,NYG,0,-3.0,43.5,TIAA Bank Field,Outdoor,,,
2524,10/23/2022,2022,LVR,38,20,HOU,LVR,LVR,1,-7.0,46.0,Allegiant Stadium,Indoor,72.0,0.0,
2525,10/23/2022,2022,LAC,23,37,SEA,LAC,SEA,0,-4.5,51.0,SoFi Stadium,Indoor,72.0,0.0,
2526,10/23/2022,2022,MIA,16,10,PIT,MIA,MIA,1,-7.0,44.0,Hard Rock Stadium,Outdoor,,,
2527,10/23/2022,2022,SF,23,44,KC,KC,KC,0,-1.0,49.0,Levi's Stadium,Outdoor,,,
2528,10/23/2022,2022,TEN,19,10,IND,TEN,TEN,1,-2.5,42.5,Nissan Stadium,Outdoor,,,
2529,10/23/2022,2022,WAS,23,21,GB,GB,WAS,1,-4.0,41.5,FedEx Field,Outdoor,,,
2530,10/24/2022,2022,NE,14,33,CHI,NE,CHI,0,-8.5,40.0,Gillette Stadium,Outdoor,,,
2531,10/27/2022,2022,TB,22,27,BAL,TB,BAL,0,-2.0,46.0,Raymond James Stadium,Outdoor,,,
2532,10/30/2022,2022,ATL,37,34,CAR,ATL,ATL,1,-4.0,41.0,Mercedes-Benz Stadium,Indoor,,,
2533,10/30/2022,2022,BUF,27,17,GB,BUF,BUF,1,-10.5,47.0,Highmark Stadium,Outdoor,,,
2534,10/30/2022,2022,DAL,49,29,CHI,DAL,DAL,1,-10.0,42.5,AT&T Stadium,Indoor,72.0,0.0,
2535,10/30/2022,2022,DET,27,31,MIA,MIA,MIA,0,-3.5,52.0,Ford Field,Indoor,72.0,0.0,
2536,10/30/2022,2022,HOU,10,17,TEN,TEN,TEN,0,-1.0,39.5,NRG Stadium,Indoor,72.0,0.0,
2537,10/30/2022,2022,IND,16,17,WAS,IND,WAS,0,-3.0,40.0,Lucas Oil Stadium,Indoor,72.0,0.0,
2538,10/30/2022,2022,JAX,17,21,DEN,JAX,DEN,0,-1.0,40.5,Wembley Stadium,Outdoor,,,
2539,10/30/2022,2022,LAR,14,31,SF,LAR,SF,0,-1.0,42.0,SoFi Stadium,Indoor,72.0,0.0,
2540,10/30/2022,2022,MIN,34,26,ARI,MIN,MIN,1,-4.0,48.5,U.S. Bank Stadium,Indoor,72.0,0.0,
2541,10/30/2022,2022,NO,24,0,LVR,LVR,NO,1,-1.0,48.5,Caesars Superdome,Indoor,72.0,0.0,
